baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
EFA_00270	95.8983543658445	-1.24706887659931	0.23491259837437	-5.30865047353445	1.10439888631217e-07	5.96001729812452e-07
EFA_00271	65.3229331090138	-0.0509728583817291	0.237490424855659	-0.214631214764591	0.830054855179627	0.890744663924414
EFA_00272	30.4986600157731	-0.358430490493257	0.337098497381511	-1.06328118718252	0.287654454027521	0.421271663656792
EFA_00273	21.7611145324718	-0.343995993760414	0.391640083924187	-0.878347257802662	0.379755297187675	0.524115714991752
EFA_00274	22.3468079471588	-0.113771238411103	0.397272217053546	-0.286381059453166	0.774586279851857	0.853680310731164
EFA_00275	3.04078424976581	-1.43826988839448	1.06212389912	-1.35414511394211	0.175690085601294	0.279914670233804
EFA_00276	192.801528112749	0.541242224012627	0.167373498386281	3.23373908791398	0.00122181020478151	0.00364259304042338
EFA_00277	5.55535746897008	-0.487945573521051	0.762446855180873	-0.639973225944117	0.522190006005303	0.659862459173075
EFA_00278	103.947208530577	1.4188558839335	0.240209021111558	5.90675519748508	3.48911630128252e-09	2.20644337026038e-08
EFA_00279	199.379361268268	2.23224862281823	0.212364328525054	10.5114104535446	7.6540154152923e-26	1.35646162082125e-24
EFA_00280	59.2200166733664	-2.15835466112409	0.290269440649556	-7.43569373439449	1.04020590796697e-13	9.63364890894576e-13
EFA_00281	187.77761962868	-0.454386926745862	0.168200391254101	-2.70146177043916	0.00690354163032123	0.0171751022709292
EFA_00282	104.711229640921	-0.374516496460636	0.231643275684057	-1.61678121393624	0.105925515922043	0.185887626046568
EFA_00283	14.3812303698949	-1.23999219355496	0.502201873883862	-2.46911104485786	0.0135449178934337	0.0314115179903458
EFA_00284	20.6417398389575	-0.780113344968911	0.406568985481209	-1.91877239245286	0.0550131451974371	0.107007276329161
EFA_00285	28.5816071424104	0.0913939458357278	0.3521511504173	0.259530448011957	0.795225992478715	0.86727557566474
EFA_00286	29.5589421322671	0.1610716411697	0.351782943789275	0.457872230628058	0.6470442385564	0.760994836621388
EFA_00287	365.60711357699	0.416624373272823	0.14740639764568	2.82636561185263	0.00470794942784262	0.0121115795764661
EFA_00288	206.278065409928	-0.46813221157969	0.17233567740184	-2.71639754830413	0.00659966177129544	0.0164905386818009
EFA_00289	347.948325695347	-0.982221573745114	0.152867627352273	-6.42530790042062	1.31602863903285e-10	9.42223995676639e-10
EFA_00290	39.202737029029	-1.9006644986205	0.332531211461017	-5.71574767454068	1.09222708370901e-08	6.61934543921798e-08
EFA_00291	139.913469880645	1.52540641344534	0.182515076329121	8.35770087669168	6.39523514138895e-17	7.65030003788653e-16
EFA_00292	100.868887520653	1.12059344030054	0.213160794463138	5.25703351370425	1.46397642057999e-07	7.72624320493592e-07
EFA_00293	55.9599777123267	0.606312279420028	0.251008767658519	2.41550239489992	0.0157135191543768	0.0357193297642246
EFA_00294	616.204769763022	0.796767833559142	0.13017668351292	6.12066471550618	9.31857985667583e-10	6.17867038533864e-09
EFA_00295	9.37246003368446	-0.36842434894804	0.57947763024031	-0.635787008370374	0.524915256344647	0.661268846408724
EFA_00296	35.2629851401566	0.103971890694828	0.308389095906698	0.337145158745444	0.736007476389767	0.825705601695514
EFA_00297	3.70842030999844	-0.338689935735022	0.903883920081647	-0.374705123313211	0.707879781573028	0.808510260035636
EFA_00298	16.5114343492999	-1.90618848276183	0.499928026827858	-3.8129258222568	0.00013733133922704	0.000491618796659391
EFA_00299	236.045302649348	-2.0039217526755	0.185034366344496	-10.829997649975	2.48161690147593e-27	4.84674974431115e-26
EFA_00300	11.7340982959843	1.75505761890484	0.545229822138116	3.21893181121751	0.0012866907877689	0.00379269943704774
EFA_00301	207.52747964944	2.42341892283591	0.204595573502703	11.844923530586	2.28626800876519e-32	5.20942496282926e-31
EFA_00302	0.84879343662796	2.27767342830806	2.02706127932989	1.12363323769917	0.261168649613253	0.390732252756461
EFA_00303	18.9582435752522	-1.0486859117408	0.43405722018337	-2.4160084499868	0.0156916971878971	0.0356979894028943
EFA_00304	103.673505875585	-2.83123993204571	0.254909366194745	-11.1068493649727	1.16186876152547e-28	2.38266086738546e-27
EFA_00305	29.2570235544208	-2.6384785019695	0.429558409386081	-6.14230438589336	8.13328089837978e-10	5.43038359517404e-09
EFA_00306	0.515137984115776	-2.16697585370029	2.23111110037277	-0.971254122368999	0.331421748419971	0.470579544863372
EFA_00307	0.903052246092926	-2.97619833616175	1.86967409041949	-1.59182734114586	0.111423504999834	0.193759795030034
EFA_00308	1.33650846918857	-0.421049883266932	1.50102683324188	-0.28050789895445	0.779087866142	0.855962761697684
EFA_00309	1.31417801411933	-0.382082090187608	1.50425889008377	-0.254000220777375	0.799495387536359	0.870997872617588
EFA_00310	2.19702924945773	-0.871458445936432	1.26152946730925	-0.690795156608741	0.489694279732852	0.630453041751642
EFA_00311	2.50518681162903	-0.441499498562279	1.09033415558145	-0.404921276933527	0.685535378004374	0.792099149923983
EFA_00312	6.76402533363011	-2.80123354803224	0.933417842202711	-3.00104992788846	0.00269050446342505	0.00732174247819273
EFA_00313	86.4490048887639	1.12375052053735	0.214329156310792	5.24310616381019	1.57895626461085e-07	8.28735545831398e-07
EFA_00314	31.891599523653	-0.586459734485714	0.326733290125829	-1.79491882893188	0.0726666335273845	0.135485979425205
EFA_00315	40.2773303293841	-0.160643101241451	0.299606167537051	-0.536180888938428	0.591833540239471	0.71273242199141
EFA_00316	38.614093157413	-0.380751848706288	0.306668884524089	-1.24157313611117	0.214394098506852	0.332177796445317
EFA_00317	6.96081125220713	0.448203446508007	0.6714645618731	0.667501268060537	0.504451999969884	0.643506268018764
EFA_00318	63.1174398583401	1.99953714849571	0.260854312135603	7.66534059615724	1.78357255322692e-14	1.75364273983373e-13
EFA_00319	69.5636579793873	1.41993791093791	0.241438115632041	5.88116713560648	4.07383537285049e-09	2.55370771953139e-08
EFA_00320	242.352547739622	1.15470627863624	0.1571225242211	7.34908177144201	1.99573073983338e-13	1.80180596039674e-12
EFA_00321	71.8381726913344	0.524207902347644	0.235148784727972	2.22926052096788	0.0257965757892272	0.0547795629370351
EFA_00322	160.190315246877	0.857434898152463	0.172213507115984	4.97890619912288	6.39446221144167e-07	3.1328500015442e-06
EFA_00323	31.003153465544	1.14419432294901	0.341483893023083	3.35065385608587	0.000806210091531218	0.00252238206024422
EFA_00324	4.45153612549083	-0.184478694800798	0.806149786739885	-0.228839227939066	0.818993876182578	0.883295048279557
EFA_00325	6.69835104418435	-0.0573048972792707	0.682079529465434	-0.08401497890456	0.933044522431011	0.960279995122946
EFA_00326	6.33637734840743	-0.434914583506874	0.704773714027785	-0.617098190313222	0.537169962270364	0.670985662699546
EFA_00327	4.11835516790475	0.308673874337663	0.831565308011226	0.371196190321947	0.710491410429585	0.810095647078371
EFA_00328	1.81555749614683	-1.85167346851767	1.43585270076221	-1.28959848564879	0.197190101792466	0.309700646742981
EFA_00329	1.8643347018243	-2.82316744460631	1.55618138276875	-1.81416348753855	0.0696525596330582	0.131181576975496
EFA_00330	1.71232963412365	1.20254365157399	1.30474451928339	0.921669824092819	0.356700825232826	0.498825167678249
EFA_00331	15.6380292544125	-0.275426128627317	0.44150138998943	-0.623839776889289	0.532732813962253	0.66760188078814
EFA_00332	8.90634561986638	0.139130071417488	0.592310499158451	0.234893812645839	0.814291152027518	0.880439142580295
EFA_00333	10.0554855176863	2.16713211131352	0.614786633356665	3.5250150112751	0.000423458794501109	0.00139261191181293
EFA_00334	1.51853160049572	0.785550694292752	1.45061039658692	0.54153113485264	0.588141543530255	0.710038448656968
EFA_00335	1.65608351586098	0.648477261428124	1.30583472429067	0.496599798860744	0.619471295015255	0.735744392769399
EFA_00336	13.7484863033875	-0.293846995985222	0.467865741802234	-0.628058371731416	0.529965701977975	0.66529581564441
EFA_00337	5.99611117199764	-0.409282329938153	0.724919805086203	-0.564589802991358	0.572352802621427	0.69859101034324
EFA_00338	6.74845246830945	-0.735376559001869	0.698283246540728	-1.05312072521416	0.292285665269407	0.426615223685037
EFA_00339	8.18326744030776	-0.981452230368783	0.635120693810265	-1.54530034989221	0.122273630885709	0.209831198011279
EFA_00340	48.7511522319099	-1.2728478109714	0.302355359357288	-4.20977426587401	2.55625960899738e-05	0.000102072619435765
EFA_00341	53.8463391640928	-1.78831520448633	0.287973801678433	-6.20999269399952	5.298706479832e-10	3.57943207143475e-09
EFA_00342	104.50388705786	-0.860319054317598	0.205842308662215	-4.17950546663063	2.92143697392424e-05	0.000115848695471498
EFA_00343	282.249322134167	-0.806776593671284	0.18785912760034	-4.29458288227365	1.75022087682274e-05	7.13761951329272e-05
EFA_00344	219.353366949431	-1.3687114827682	0.182690230885842	-7.49197959919085	6.78424697398622e-14	6.44952750407762e-13
EFA_00345	69.9797676063032	-0.31543652819685	0.290857568276059	-1.08450514135311	0.278140888629144	0.411619840852718
EFA_00346	158.643902993807	-0.402830909567133	0.184900116205341	-2.17864065114901	0.0293583738167134	0.0613895784616053
EFA_00347	63.0024957146136	-1.50428636706501	0.260072475878474	-5.78410445774327	7.28996350470602e-09	4.47211222692542e-08
EFA_00348	10.5643755803569	-2.48148751808013	0.687093961556392	-3.61156938777211	0.000304349626479386	0.00102798562073214
EFA_00349	21.815125109187	-0.617441355066343	0.39494674364897	-1.56335345206727	0.117969482265408	0.203173595431305
EFA_00350	11.2363628432956	0.0645890014096982	0.515061157877435	0.125400644994993	0.900206377514224	0.942024284699766
EFA_00351	32.2185267791029	0.129296989344026	0.321351352991854	0.402353959739835	0.687423548208531	0.792926077503693
EFA_00352	101.779440987219	-0.645651995734063	0.203307191711766	-3.17574597483703	0.00149451758831162	0.00430367100906988
EFA_00353	16.478601113871	-0.517041724884259	0.449967514412566	-1.1490645620479	0.250529359729173	0.378563048306556
EFA_00354	23.2267403419987	-0.857760321050182	0.382893898112921	-2.24020368378192	0.0250777026287563	0.0534794636357068
EFA_00355	14.233767512676	-1.73723345380966	0.517489257775136	-3.35704254283195	0.000787809897447238	0.00246921639254478
EFA_00356	3.35054993939534	-0.0497802116477449	0.938873862214269	-0.0530211923573436	0.95771502240192	0.974689765797913
EFA_00357	4.74935792821126	0.430286928750735	0.81779381276286	0.52615576449159	0.598779986034274	0.717785945680334
EFA_00358	9.71535812978678	-0.345088489930609	0.564744822370828	-0.611052065040472	0.541165112502023	0.674122747091867
EFA_00359	49.7362177149461	-1.21155989486272	0.280829424360704	-4.31421991346095	1.60167450943401e-05	6.57855152587275e-05
EFA_00360	46.0046991583251	-0.731794160346746	0.286637856052264	-2.55302691146739	0.0106791244634701	0.0254016291090495
EFA_00361	13.0295234175723	0.893761764767188	0.491492371631782	1.81846518146324	0.0689930637700853	0.13005849381741
EFA_00362	86.0457292379073	-0.536736037851617	0.233827057160431	-2.29544024703419	0.0217079070794306	0.0472863438733272
EFA_00363	98.1053728133701	-0.437880789122758	0.208708110104803	-2.09805353947614	0.0359004161071815	0.0732552200737159
EFA_00364	10.9086488332009	-1.10016757393739	0.570214624416199	-1.92939206893154	0.0536822075641799	0.104631105170917
EFA_00365	1.50436979381031	-1.31200798472868	1.5551058274	-0.843677620912936	0.398849576319384	0.543472773428074
EFA_00366	15.0177651961306	0.643364747218098	0.449002363299114	1.43287608219003	0.15189325359781	0.248340279657924
EFA_00367	7.6698763590609	3.49923834604776	1.52018607997741	2.30184869611472	0.021343706287482	0.0467056255726835
EFA_00368	4.07610622054148	-1.51980740625574	0.944558803033485	-1.60901301366821	0.107613496070822	0.188337803668437
EFA_00369	44.2022384987527	0.34935134346895	0.280353594111072	1.24610973715765	0.212724110541069	0.329946472913781
EFA_00370	41.488508610359	0.0363608868678065	0.287798963876748	0.126341270927502	0.899461788504503	0.942024284699766
EFA_00371	19.7675996858013	-0.272691725053492	0.413488790246127	-0.659490006708945	0.50958116118915	0.648208911729752
EFA_00372	1.59678627007613	1.02340095229506	1.39184528772615	0.735283555808839	0.462166820904294	0.607546219238199
EFA_00373	54.5774922040631	-0.595953217667356	0.266833188908763	-2.23342988218428	0.0255206094379629	0.0542394595887703
EFA_00374	302.958439688302	-3.88963586065088	0.216036406342233	-18.004538802081	1.79488561588178e-72	1.56155048581715e-70
EFA_00375	576.623715965427	-3.51000274083884	0.182835056286677	-19.1976462945668	3.87246706920981e-82	3.97066176989334e-80
EFA_00376	292.393272647759	-1.12110863782501	0.186018086271051	-6.02687975292586	1.67155270762016e-09	1.08836678450758e-08
EFA_00377	302.53696288873	-1.5045180011	0.157529989510381	-9.55067670464647	1.28851855706972e-21	1.88741672313632e-20
EFA_00378	633.36593714816	2.24991238725393	0.155109285761688	14.5053365193798	1.1208642922832e-47	4.80298713902247e-46
EFA_00379	65.0449491385885	-2.09275605016394	0.277907391684468	-7.53040801642303	5.05820134557047e-14	4.82461663227004e-13
EFA_00380	141.885630351103	-1.18741829955397	0.203419928880785	-5.8372761512952	5.30611112258817e-09	3.29024730733275e-08
EFA_00381	29.2915535852966	-1.30534039126517	0.363934144163322	-3.58674890004103	0.000334826461958062	0.00111518187039628
EFA_00382	89.3127427234441	-1.02387207551909	0.220095438017734	-4.65194592282549	3.28817318280165e-06	1.50323968277445e-05
EFA_00383	93.5777692649154	-1.24746301441742	0.220754662434779	-5.65090223082368	1.59607858062534e-08	9.5465450103653e-08
EFA_00384	10.2939607593165	-0.530009808228976	0.576789046140426	-0.918897145803181	0.358149372973836	0.500363430563446
EFA_00385	11.8379236878022	-0.874425629977252	0.537598333162758	-1.62654081316231	0.103834658501848	0.182665015048287
EFA_00386	8.22436762269043	0.750531434357785	0.634861697952923	1.18219674738267	0.237127642951092	0.361576948693731
EFA_00387	0	NA	NA	NA	NA	NA
EFA_00388	166.321017236315	-0.315250512123371	0.172024919404912	-1.83258630908778	0.0668641157022856	0.126710809360569
EFA_00415	2.05861157918064	-3.05371477701978	1.55210082434027	-1.96747191234679	0.0491288309482342	0.0968077375788472
EFA_00416	328.764557140046	-1.08993762081102	0.1621556335369	-6.72155260373978	1.79798301575885e-11	1.39137715316541e-10
EFA_00417	36.5422906418015	-0.666863765406095	0.306839919517079	-2.17332792439667	0.0297556452366704	0.0620846347925005
EFA_00418	33.0754323772162	-1.37924101026188	0.339049083025416	-4.06796856064196	4.74247780449745e-05	0.00018224679144374
EFA_00419	300.310989918657	0.11710351721079	0.1585512242879	0.738584755410979	0.460159183955202	0.605461511061129
EFA_00420	98.5938293195353	-0.627862779713811	0.206053483376215	-3.04708646234071	0.00231071233074025	0.00640971507396642
EFA_00421	27.5069876894047	-0.010005766498673	0.341764952024246	-0.0292767483599757	0.976643871072709	0.985173532965957
EFA_00422	188.744093250653	-0.0382619013312888	0.168848364984075	-0.226605104141207	0.82073082300497	0.884171929773834
EFA_00423	113.035638059341	-0.853108024251448	0.199066537365685	-4.28554208829327	1.82294130385612e-05	7.40263717591362e-05
EFA_00424	14.1277356911427	-1.31169867240885	0.516934265188755	-2.5374573920533	0.0111660959496045	0.0264503807519098
EFA_00425	37.5540682555106	-1.01350932837841	0.313966316794185	-3.22808299542146	0.00124622811063967	0.00371153620917687
EFA_00426	185.523320887641	-0.974369033519571	0.172706855255818	-5.64175076939656	1.68329645243074e-08	1.00056813973678e-07
EFA_00427	6.58428562113946	-1.92653530132962	0.784482050481094	-2.45580545807026	0.0140569231874099	0.032467760636407
EFA_00428	421.627474731414	-1.62332470135894	0.150188170693997	-10.8086055902925	3.13397529145817e-27	5.99842870785093e-26
EFA_00429	213.550803372393	0.000624068065654736	0.177321920590079	0.00351940732188106	0.997191925031605	0.997887074508797
EFA_00430	24.1379311894905	0.121309197067246	0.365565925932599	0.331839453465945	0.740010491135372	0.827324813103447
EFA_00431	7.92314979681904	-0.953113273086231	0.634569385523606	-1.50198432957774	0.133101155899745	0.224256701049395
EFA_00432	350.661609194118	-0.0598154760381638	0.162775597775628	-0.367472009659669	0.713266966688525	0.811970444632337
EFA_00433	1480.60293765097	2.05437251082331	0.15964225318173	12.8686013250183	6.76154730090705e-38	2.02212523967751e-36
EFA_00434	30.2492652540248	0.353929269248376	0.3875508878824	0.913245925411928	0.361113215047353	0.503768727114165
EFA_00435	159.840896723379	0.23961592532133	0.172366480440507	1.39015384376915	0.164482165904933	0.265147837345908
EFA_00436	166.948996651001	0.57004918557029	0.176087329851551	3.23730949893366	0.00120662470592725	0.00360480700386798
EFA_00437	38.028288675	0.889873673051867	0.300414060373147	2.96215720378249	0.00305491766622361	0.00819688656049345
EFA_00438	80.0365213247394	0.788060197337061	0.22958489698828	3.43254372423849	0.000597947457060669	0.00191383182744836
EFA_00439	486.237699286724	-0.420332484729779	0.16166767674049	-2.59997850655391	0.00932295995338654	0.0223797809583384
EFA_00440	82.3576674503428	-0.505556551904304	0.220119368011482	-2.29673815835203	0.0216337112674236	0.047219061251745
EFA_00441	150.080557512587	-0.489879754353741	0.185147700988458	-2.64588623967996	0.008147721200154	0.0198574767110714
EFA_00442	109.44336985055	-0.203531078666926	0.198250394002954	-1.026636439693	0.304591688658865	0.440545460019951
EFA_00443	63.8052583406904	-0.353948336983386	0.252471742303293	-1.40193248461917	0.160935408892131	0.259868143379814
